-3.19087,55.945778,260,-3.1909220944533,55.94548255767409,null
-3.1909220944533,55.94548255767409,260,-3.1909741889066,55.94518711534818,null
-3.1909741889066,55.94518711534818,260,-3.1910262833599,55.94489167302228,estate.gave.votes
-3.1910262833599,55.94489167302228,170,-3.191321725685803,55.94494376747558,null
-3.191321725685803,55.94494376747558,170,-3.191617168011707,55.94499586192888,null
-3.191617168011707,55.94499586192888,170,-3.191912610337611,55.94504795638218,null
-3.191912610337611,55.94504795638218,170,-3.192208052663515,55.945100050835485,useful.hike.trades
-3.192208052663515,55.945100050835485,20,-3.191926144877279,55.945202656878486,null
-3.191926144877279,55.945202656878486,20,-3.191644237091044,55.94530526292149,null
-3.191644237091044,55.94530526292149,20,-3.191362329304808,55.94540786896449,null
-3.191362329304808,55.94540786896449,20,-3.191080421518572,55.94551047500749,null
-3.191080421518572,55.94551047500749,10,-3.190784979192668,55.94556256946079,null
-3.190784979192668,55.94556256946079,20,-3.190503071406433,55.94566517550379,null
-3.190503071406433,55.94566517550379,10,-3.190207629080529,55.94571726995709,null
-3.190207629080529,55.94571726995709,20,-3.189925721294293,55.945819876000094,null
-3.189925721294293,55.945819876000094,10,-3.189630278968389,55.9458719704534,null
-3.189630278968389,55.9458719704534,20,-3.189348371182154,55.9459745764964,coherent.saints.stuck
-3.189348371182154,55.9459745764964,10,-3.18905292885625,55.9460266709497,null
-3.18905292885625,55.9460266709497,0,-3.188752928856249,55.9460266709497,boost.radar.stress
-3.188752928856249,55.9460266709497,270,-3.188752928856249,55.945726670949696,null
-3.188752928856249,55.945726670949696,260,-3.188805023309549,55.94543122862379,shady.soft.phones
-3.188805023309549,55.94543122862379,330,-3.188545215688414,55.94528122862379,null
-3.188545215688414,55.94528122862379,330,-3.188285408067278,55.945131228623794,null
-3.188285408067278,55.945131228623794,330,-3.188025600446143,55.94498122862379,agents.mile.crib
-3.188025600446143,55.94498122862379,130,-3.188218436729049,55.945211041956725,null
-3.188218436729049,55.945211041956725,60,-3.188068436729049,55.945470849577866,null
-3.188068436729049,55.945470849577866,0,-3.187768436729048,55.945470849577866,null
-3.187768436729048,55.945470849577866,10,-3.187472994403145,55.94552294403117,null
-3.187472994403145,55.94552294403117,10,-3.187177552077241,55.94557503848447,null
-3.187177552077241,55.94557503848447,350,-3.186882109751337,55.94552294403117,spent.spoon.bolt
-3.186882109751337,55.94552294403117,290,-3.186779503708339,55.94524103624493,null
-3.186779503708339,55.94524103624493,330,-3.186519696087204,55.94509103624494,null
-3.186519696087204,55.94509103624494,260,-3.186571790540504,55.944795593919025,null
-3.186571790540504,55.944795593919025,200,-3.186853698326739,55.944692987876024,null
-3.186853698326739,55.944692987876024,200,-3.187135606112975,55.944590381833024,null
-3.187135606112975,55.944590381833024,200,-3.187417513899211,55.94448777579002,null
-3.187417513899211,55.94448777579002,200,-3.187699421685447,55.94438516974702,thank.salsa.brain
-3.187699421685447,55.94438516974702,330,-3.187439614064311,55.944235169747024,null
-3.187439614064311,55.944235169747024,330,-3.187179806443176,55.94408516974703,renew.ears.tend
-3.187179806443176,55.94408516974703,350,-3.186884364117272,55.94403307529373,null
-3.186884364117272,55.94403307529373,0,-3.186584364117272,55.94403307529373,null
-3.186584364117272,55.94403307529373,0,-3.186284364117271,55.94403307529373,null
-3.186284364117271,55.94403307529373,0,-3.185984364117271,55.94403307529373,null
-3.185984364117271,55.94403307529373,350,-3.185688921791367,55.94398098084042,manliness.poem.cliff
-3.185688921791367,55.94398098084042,90,-3.185688921791367,55.944280980840425,null
-3.185688921791367,55.944280980840425,90,-3.185688921791367,55.94458098084042,null
-3.185688921791367,55.94458098084042,90,-3.185688921791367,55.94488098084043,null
-3.185688921791367,55.94488098084043,100,-3.185741016244667,55.94517642316634,null
-3.185741016244667,55.94517642316634,90,-3.185741016244667,55.94547642316635,null
-3.185741016244667,55.94547642316635,100,-3.185793110697967,55.94577186549225,null
-3.185793110697967,55.94577186549225,90,-3.185793110697967,55.94607186549225,renew.slows.basket
-3.185793110697967,55.94607186549225,320,-3.185563297365032,55.945879029209344,null
-3.185563297365032,55.945879029209344,320,-3.185333484032096,55.94568619292644,null
-3.185333484032096,55.94568619292644,320,-3.18510367069916,55.94549335664353,null
-3.18510367069916,55.94549335664353,320,-3.184873857366224,55.945300520360625,null
-3.184873857366224,55.945300520360625,320,-3.184644044033289,55.94510768407772,null
-3.184644044033289,55.94510768407772,320,-3.184414230700353,55.94491484779481,sports.topic.clocks
-3.184414230700353,55.94491484779481,240,-3.184564230700353,55.94465504017368,null
-3.184564230700353,55.94465504017368,240,-3.184714230700353,55.944395232552544,null
-3.184714230700353,55.944395232552544,240,-3.184864230700353,55.94413542493141,null
-3.184864230700353,55.94413542493141,220,-3.185094044033289,55.943942588648504,null
-3.185094044033289,55.943942588648504,260,-3.185146138486589,55.9436471463226,hello.love.keys
-3.185146138486589,55.9436471463226,310,-3.184953302203683,55.94341733298966,null
-3.184953302203683,55.94341733298966,300,-3.184803302203683,55.94315752536853,brings.remedy.latter
-3.184803302203683,55.94315752536853,0,-3.184503302203683,55.94315752536853,null
-3.184503302203683,55.94315752536853,180,-3.184803302203683,55.94315752536853,courier.assume.bill
-3.184803302203683,55.94315752536853,200,-3.185085209989919,55.943054919325526,null
-3.185085209989919,55.943054919325526,220,-3.185315023322855,55.94286208304261,null
