-3.1878,55.9444,0,-3.1875,55.9444,null
-3.1875,55.9444,180,-3.1878,55.9444,thank.salsa.brain
-3.1878,55.9444,240,-3.18795,55.94414019237887,null
-3.18795,55.94414019237887,240,-3.1881,55.94388038475773,cubs.trucks.help
-3.1881,55.94388038475773,130,-3.188292836282906,55.94411019809067,rush.crown.link
-3.188292836282906,55.94411019809067,120,-3.188442836282906,55.9443700057118,trades.rare.cable
-3.188442836282906,55.9443700057118,220,-3.188672649615842,55.9441771694289,null
-3.188672649615842,55.9441771694289,220,-3.188902462948777,55.94398433314599,noted.friday.jams
-3.188902462948777,55.94398433314599,140,-3.189132276281713,55.9441771694289,spoon.invest.every
-3.189132276281713,55.9441771694289,220,-3.189362089614649,55.94398433314599,null
-3.189362089614649,55.94398433314599,210,-3.189621897235784,55.94383433314599,burn.spot.across
-3.189621897235784,55.94383433314599,130,-3.18981473351869,55.94406414647893,cliff.asleep.wedge
-3.18981473351869,55.94406414647893,220,-3.190044546851626,55.94387131019602,null
-3.190044546851626,55.94387131019602,210,-3.190304354472761,55.943721310196025,sculpture.shot.melon
-3.190304354472761,55.943721310196025,120,-3.190454354472761,55.94398111781716,pump.wheels.hulk
-3.190454354472761,55.94398111781716,160,-3.190736262258997,55.94408372386016,null
-3.190736262258997,55.94408372386016,170,-3.191031704584901,55.94413581831346,hills.giant.crate
-3.191031704584901,55.94413581831346,250,-3.191134310627899,55.943853910527224,spicy.bunch.shady
-3.191134310627899,55.943853910527224,280,-3.191082216174599,55.94355846820132,loaf.cheer.slave
-3.191082216174599,55.94355846820132,250,-3.191184822217596,55.94327656041508,meal.feed.large
-3.191184822217596,55.94327656041508,280,-3.191132727764296,55.942981118089165,else.urban.museum
-3.191132727764296,55.942981118089165,260,-3.191184822217596,55.942685675763265,along.spill.limp
-3.191184822217596,55.942685675763265,40,-3.190955008884661,55.94287851204617,null
-3.190955008884661,55.94287851204617,40,-3.190725195551725,55.94307134832908,relate.chill.vest
-3.190725195551725,55.94307134832908,300,-3.190575195551725,55.94281154070794,tonic.bliss.cove
-3.190575195551725,55.94281154070794,60,-3.190425195551725,55.94307134832908,null
-3.190425195551725,55.94307134832908,60,-3.190275195551725,55.943331155950204,arts.dish.scarcely
-3.190275195551725,55.943331155950204,320,-3.190045382218789,55.943138319667305,shows.fries.lamp
-3.190045382218789,55.943138319667305,300,-3.189895382218789,55.94287851204617,second.launch.miles
-3.189895382218789,55.94287851204617,60,-3.189745382218789,55.943138319667305,null
-3.189745382218789,55.943138319667305,60,-3.189595382218789,55.94339812728844,cars.attend.hotels
-3.189595382218789,55.94339812728844,330,-3.189335574597653,55.94324812728844,rents.cone.stove
-3.189335574597653,55.94324812728844,290,-3.189232968554655,55.9429662195022,region.passes.pencil
-3.189232968554655,55.9429662195022,60,-3.189082968554655,55.94322602712334,null
-3.189082968554655,55.94322602712334,60,-3.188932968554655,55.94348583474447,labels.hotels.alert
-3.188932968554655,55.94348583474447,340,-3.18865106076842,55.94338322870147,system.speak.guard
-3.18865106076842,55.94338322870147,280,-3.188598966315119,55.94308778637557,groups.ideas.script
-3.188598966315119,55.94308778637557,30,-3.188339158693984,55.94323778637556,null
-3.188339158693984,55.94323778637556,40,-3.188109345361048,55.943430622658475,scare.cubs.resort
-3.188109345361048,55.943430622658475,320,-3.187879532028113,55.94323778637556,gums.clock.modes
-3.187879532028113,55.94323778637556,10,-3.187584089702209,55.943289880828864,null
-3.187584089702209,55.943289880828864,10,-3.187288647376305,55.943341975282166,scale.chair.kinds
-3.187288647376305,55.943341975282166,100,-3.187340741829605,55.94363741760807,shut.stands.media
-3.187340741829605,55.94363741760807,120,-3.187490741829605,55.94389722522921,begins.spider.drips
-3.187490741829605,55.94389722522921,120,-3.187640741829605,55.94415703285034,bound.ends.matter
-3.187640741829605,55.94415703285034,120,-3.187790741829605,55.94441684047147,null
